sample_idx,seed,strategy,ok,error,completion_rate,overall_on_time_rate,conditional_on_time_rate,blocked_sec,makespan,mean_tardy_over_completed_sec,mean_tardy_over_late_sec
822,822,EDD,1,,0.58143,0.50857,0.87469,4036.45,424743.09,20970.5,167352.83
822,822,COLOR_GROUP,1,,0.58143,0.51429,0.88452,12172.6,424743.09,20235.7,175232.52
822,822,LOAD_BALANCE,1,,0.58143,0.51238,0.88124,2483.98,424743.09,20401.27,171792.77
822,822,OPTIMIZED,1,,0.62833,0.595,0.94695,2394.6,424768.97,4240.99,79942.7
823,823,EDD,1,,0.58167,0.51714,0.88907,,424799.3,19195.24,173040.45
823,823,COLOR_GROUP,1,,0.58167,0.51714,0.88907,,424799.3,19174.89,172857.05
823,823,LOAD_BALANCE,1,,0.58167,0.51714,0.88907,,424799.3,19191.67,173008.34
823,823,OPTIMIZED,1,,0.62857,0.59619,0.94848,,424753.64,4242.16,82347.89
824,824,EDD,1,,0.58024,0.51452,0.88675,,424758.52,20145.47,177878.7
824,824,COLOR_GROUP,1,,0.58024,0.51452,0.88675,,424758.52,20116.35,177621.56
824,824,LOAD_BALANCE,1,,0.58024,0.51452,0.88675,,424758.52,19945.36,176111.73
824,824,OPTIMIZED,1,,0.6281,0.59524,0.94769,,424788.27,4389.49,83909.32
825,825,EDD,1,,0.57929,0.51595,0.89067,,424778.84,19101.84,174717.21
825,825,COLOR_GROUP,1,,0.57929,0.51595,0.89067,,424778.84,19101.67,174715.65
825,825,LOAD_BALANCE,1,,0.57929,0.51595,0.89067,,424778.84,19092.44,174631.25
825,825,OPTIMIZED,1,,0.62762,0.595,0.94803,,424771.32,4281.4,82377.81
826,826,EDD,1,,0.58167,0.515,0.88539,,424658.5,19631.54,171285.21
826,826,COLOR_GROUP,1,,0.58167,0.515,0.88539,,424658.5,19636.51,171328.53
826,826,LOAD_BALANCE,1,,0.58167,0.515,0.88539,,424658.5,19623.73,171217.01
826,826,OPTIMIZED,1,,0.62786,0.59524,0.94805,,424780.38,4399.24,84677.3
827,827,EDD,1,,0.58024,0.51429,0.88634,3102.99,424726.24,20355.64,179085.55
827,827,COLOR_GROUP,1,,0.58024,0.51452,0.88675,3224.3,424726.24,20270.11,178979.24
827,827,LOAD_BALANCE,1,,0.58024,0.51452,0.88675,,424726.24,20295.29,179201.55
827,827,OPTIMIZED,1,,0.62929,0.59548,0.94627,670.56,424785.41,4261.99,79327.07
828,828,EDD,1,,0.57452,0.51405,0.89474,452.64,424795.1,19955.37,189576.03
828,828,COLOR_GROUP,1,,0.57452,0.51405,0.89474,2195.46,424795.1,19948.94,189514.93
828,828,LOAD_BALANCE,1,,0.57452,0.51405,0.89474,,424795.1,19822.15,188310.44
828,828,OPTIMIZED,1,,0.62571,0.5931,0.94787,204.84,424771.12,4640.27,89011.85
829,829,EDD,1,,0.57881,0.515,0.88976,,424642.48,19474.94,176655.15
829,829,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424642.48,19285.27,174934.65
829,829,LOAD_BALANCE,1,,0.57881,0.515,0.88976,,424642.48,19310.36,175162.24
829,829,OPTIMIZED,1,,0.6281,0.59548,0.94807,,424795.21,4238.52,81614.75
830,830,EDD,1,,0.57357,0.51381,0.89581,1847.09,424754.3,19630.75,188408.26
830,830,COLOR_GROUP,1,,0.575,0.51381,0.89358,1768.81,424742.51,19529.95,183520.75
830,830,LOAD_BALANCE,1,,0.57357,0.51381,0.89581,1847.09,424754.3,19332.43,185545.09
830,830,OPTIMIZED,1,,0.62381,0.59357,0.95153,1699.05,424745.33,4681.42,96577.34
831,831,EDD,1,,0.57571,0.51333,0.89165,,424754.3,19451.02,179513.62
831,831,COLOR_GROUP,1,,0.57571,0.51333,0.89165,,424754.3,19435.99,179374.91
831,831,LOAD_BALANCE,1,,0.57571,0.51333,0.89165,,424754.3,19439.53,179407.54
831,831,OPTIMIZED,1,,0.62762,0.59476,0.94765,,424745.16,4468.98,85364.0
832,832,EDD,1,,0.57667,0.51333,0.89017,,424765.51,19919.85,181375.52
832,832,COLOR_GROUP,1,,0.57667,0.51333,0.89017,,424765.51,19918.43,181362.51
832,832,LOAD_BALANCE,1,,0.57667,0.51333,0.89017,,424765.51,19916.42,181344.2
832,832,OPTIMIZED,1,,0.62857,0.595,0.94659,,424781.91,4372.67,81871.23
833,833,EDD,1,,0.57976,0.51571,0.88953,,424744.87,19169.96,173527.34
833,833,COLOR_GROUP,1,,0.57976,0.51595,0.88994,,424744.87,19093.57,173480.73
833,833,LOAD_BALANCE,1,,0.57976,0.51571,0.88953,,424744.87,19122.33,173096.2
833,833,OPTIMIZED,1,,0.62738,0.59357,0.94611,,424771.96,4469.82,82943.43
834,834,EDD,1,,0.58143,0.515,0.88575,,424724.38,20207.34,176868.54
834,834,COLOR_GROUP,1,,0.58143,0.515,0.88575,,424724.38,20162.78,176478.57
834,834,LOAD_BALANCE,1,,0.58143,0.515,0.88575,,424724.38,20201.78,176819.86
834,834,OPTIMIZED,1,,0.62833,0.59476,0.94657,,424746.9,4399.57,82343.64
835,835,EDD,1,,0.57952,0.51524,0.88907,,424783.27,19080.1,172003.58
835,835,COLOR_GROUP,1,,0.57952,0.51524,0.88907,,424783.27,19049.95,171731.8
835,835,LOAD_BALANCE,1,,0.57952,0.51524,0.88907,,424783.27,19077.53,171980.37
835,835,OPTIMIZED,1,,0.62762,0.595,0.94803,,424799.92,4350.69,83711.11
836,836,EDD,1,,0.58,0.51548,0.88875,,424744.59,19805.42,178029.52
836,836,COLOR_GROUP,1,,0.58,0.51619,0.88998,,424744.59,19222.52,174724.13
836,836,LOAD_BALANCE,1,,0.58,0.51548,0.88875,,424744.59,19734.02,177387.69
836,836,OPTIMIZED,1,,0.62905,0.59452,0.94512,,424750.77,4387.07,79935.45
837,837,EDD,1,,0.57381,0.51452,0.89668,,424758.46,17230.82,166772.18
837,837,COLOR_GROUP,1,,0.57381,0.51452,0.89668,,424758.46,17222.17,166688.51
837,837,LOAD_BALANCE,1,,0.57381,0.51452,0.89668,,424758.46,17219.1,166658.73
837,837,OPTIMIZED,1,,0.62571,0.59381,0.94901,,424774.41,4013.98,78721.88
838,838,EDD,1,,0.57214,0.51381,0.89804,,424719.71,17626.61,172884.67
838,838,COLOR_GROUP,1,,0.57214,0.51429,0.89888,,424719.71,17610.07,174144.05
838,838,LOAD_BALANCE,1,,0.57214,0.51381,0.89804,,424719.71,17613.02,172751.39
838,838,OPTIMIZED,1,,0.62643,0.59452,0.94907,,424768.44,4386.09,86117.88
839,839,EDD,1,,0.57929,0.51429,0.88779,,424780.38,19756.61,176072.62
839,839,COLOR_GROUP,1,,0.57929,0.51452,0.8882,,424780.38,19741.2,176582.14
839,839,LOAD_BALANCE,1,,0.57929,0.51429,0.88779,,424780.38,19732.24,175855.43
839,839,OPTIMIZED,1,,0.62738,0.59381,0.94649,,424773.08,4543.02,84899.68
840,840,EDD,1,,0.58024,0.51381,0.88551,,424632.79,20584.31,179799.13
840,840,COLOR_GROUP,1,,0.58024,0.51381,0.88551,,424632.79,20228.19,176688.5
840,840,LOAD_BALANCE,1,,0.58024,0.51381,0.88551,,424632.79,20562.99,179612.97
840,840,OPTIMIZED,1,,0.62738,0.59429,0.94725,,424798.68,4546.45,86186.29
841,841,EDD,1,,0.57881,0.51095,0.88276,551.4,424614.85,21450.68,182970.53
841,841,COLOR_GROUP,1,,0.57881,0.51238,0.88523,468.26,424633.94,20025.63,174488.58
841,841,LOAD_BALANCE,1,,0.57881,0.51095,0.88276,551.4,424614.85,21361.77,182212.11
841,841,OPTIMIZED,1,,0.6269,0.59429,0.94797,670.71,424786.25,4467.45,85859.81
842,842,EDD,1,,0.58,0.51429,0.8867,,424764.23,19990.09,176434.3
842,842,COLOR_GROUP,1,,0.58024,0.51429,0.88634,,424771.65,19907.4,175142.01
842,842,LOAD_BALANCE,1,,0.58,0.51429,0.8867,,424764.23,19982.27,176365.28
842,842,OPTIMIZED,1,,0.62762,0.59429,0.94689,,424755.52,4398.67,82820.75
843,843,EDD,1,,0.56762,0.51476,0.90688,3766.53,424692.73,17704.07,190119.34
843,843,COLOR_GROUP,1,,0.57286,0.51476,0.89859,1800.71,424783.42,17843.9,175952.56
843,843,LOAD_BALANCE,1,,0.56762,0.51476,0.90688,3766.53,424692.73,17672.12,189776.31
843,843,OPTIMIZED,1,,0.62167,0.59452,0.95634,7065.67,424762.79,5226.07,119695.27
844,844,EDD,1,,0.56119,0.51381,0.91557,,424639.59,17240.71,204202.73
844,844,COLOR_GROUP,1,,0.56119,0.51381,0.91557,,424639.59,17222.37,203985.5
844,844,LOAD_BALANCE,1,,0.56119,0.51381,0.91557,,424639.59,17235.59,204142.15
844,844,OPTIMIZED,1,,0.62119,0.58524,0.94212,,424788.0,5048.63,87230.93
845,845,EDD,1,,0.57119,0.515,0.90163,,424671.19,15986.1,162502.81
845,845,COLOR_GROUP,1,,0.57119,0.515,0.90163,,424671.19,15638.37,158968.01
845,845,LOAD_BALANCE,1,,0.57119,0.515,0.90163,,424671.19,15941.24,162046.74
845,845,OPTIMIZED,1,,0.62238,0.595,0.95601,,424778.38,4093.76,93052.93
846,846,EDD,1,,0.58143,0.515,0.88575,,424709.5,20179.86,176628.01
846,846,COLOR_GROUP,1,,0.58143,0.515,0.88575,,424709.5,20166.62,176512.1
846,846,LOAD_BALANCE,1,,0.58143,0.515,0.88575,,424709.5,20160.2,176455.94
846,846,OPTIMIZED,1,,0.6269,0.59381,0.94721,,424791.2,4423.62,83794.15
847,847,EDD,1,,0.57952,0.51452,0.88784,618.57,424575.31,19748.9,176076.26
847,847,COLOR_GROUP,1,,0.57952,0.51452,0.88784,582.14,424575.31,19726.62,175877.65
847,847,LOAD_BALANCE,1,,0.57952,0.51452,0.88784,,424575.31,19463.3,173529.94
847,847,OPTIMIZED,1,,0.62786,0.59381,0.94577,,424515.72,4443.88,81947.67
848,848,EDD,1,,0.57976,0.51524,0.88871,,424765.16,18840.25,169284.13
848,848,COLOR_GROUP,1,,0.57976,0.51619,0.89035,,424765.16,18765.08,171134.75
848,848,LOAD_BALANCE,1,,0.57976,0.51524,0.88871,,424765.16,18833.06,169219.57
848,848,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424749.53,4318.75,81377.67
849,849,EDD,1,,0.57452,0.51429,0.89515,2482.94,424702.86,18247.51,174036.5
849,849,COLOR_GROUP,1,,0.57929,0.51429,0.88779,1108.82,424634.52,19666.87,175272.85
849,849,LOAD_BALANCE,1,,0.57452,0.51429,0.89515,2482.94,424702.86,18236.56,173932.11
849,849,OPTIMIZED,1,,0.62738,0.595,0.94839,1296.16,424789.48,4209.14,81552.05
850,850,EDD,1,,0.57119,0.515,0.90163,,424634.17,16535.23,168084.81
850,850,COLOR_GROUP,1,,0.57595,0.515,0.89417,,424677.8,18930.74,178880.71
850,850,LOAD_BALANCE,1,,0.57119,0.515,0.90163,,424634.17,16534.04,168072.73
850,850,OPTIMIZED,1,,0.62643,0.59333,0.94717,,424762.79,4308.81,81557.33
851,851,EDD,1,,0.56048,0.51524,0.91929,5758.87,424792.1,12594.4,156037.95
851,851,COLOR_GROUP,1,,0.57357,0.51524,0.8983,2775.25,424790.61,18047.83,177458.05
851,851,LOAD_BALANCE,1,,0.56048,0.51524,0.91929,5758.87,424792.1,12588.03,155959.06
851,851,OPTIMIZED,1,,0.61952,0.59405,0.95888,2812.87,424779.09,4137.35,100611.19
852,852,EDD,1,,0.57857,0.51571,0.89136,,424769.87,19030.87,175170.53
852,852,COLOR_GROUP,1,,0.57857,0.51571,0.89136,,424769.87,19026.03,175126.0
852,852,LOAD_BALANCE,1,,0.57857,0.51571,0.89136,,424769.87,19028.38,175147.59
852,852,OPTIMIZED,1,,0.6281,0.59476,0.94693,,424769.09,4451.62,83881.16
853,853,EDD,1,,0.57833,0.51548,0.89131,,424789.18,18528.17,170473.16
853,853,COLOR_GROUP,1,,0.57833,0.51595,0.89214,,424789.18,18370.01,170308.19
853,853,LOAD_BALANCE,1,,0.57833,0.51548,0.89131,,424789.18,18318.57,168544.7
853,853,OPTIMIZED,1,,0.62619,0.59452,0.94943,,424794.84,4037.8,79845.29
854,854,EDD,1,,0.57333,0.50571,0.88206,3142.65,424633.21,21309.89,180683.83
854,854,COLOR_GROUP,1,,0.57333,0.50905,0.88787,2951.53,424634.39,20116.09,179405.7
854,854,LOAD_BALANCE,1,,0.57333,0.50571,0.88206,3142.65,424633.21,21130.29,179161.04
854,854,OPTIMIZED,1,,0.62405,0.58667,0.9401,2917.46,424773.99,5324.47,88888.12
855,855,EDD,1,,0.58,0.51381,0.88588,,424758.29,20304.63,177921.15
855,855,COLOR_GROUP,1,,0.58,0.51381,0.88588,,424758.29,20260.03,177530.34
855,855,LOAD_BALANCE,1,,0.58,0.51381,0.88588,,424758.29,20293.8,177826.26
855,855,OPTIMIZED,1,,0.62905,0.59476,0.9455,,424777.82,4398.93,80708.14
856,856,EDD,1,,0.57952,0.51524,0.88907,,424759.77,19519.76,175967.04
856,856,COLOR_GROUP,1,,0.57976,0.51524,0.88871,,424753.65,19614.9,176244.56
856,856,LOAD_BALANCE,1,,0.57952,0.51524,0.88907,,424759.77,19518.86,175958.93
856,856,OPTIMIZED,1,,0.6281,0.59452,0.94655,,424795.19,4474.0,83705.04
857,857,EDD,1,,0.56548,0.515,0.91074,,424663.7,16905.7,189391.64
857,857,COLOR_GROUP,1,,0.56548,0.515,0.91074,,424663.7,16881.59,189121.53
857,857,LOAD_BALANCE,1,,0.56548,0.515,0.91074,,424663.7,16902.67,189357.7
857,857,OPTIMIZED,1,,0.61881,0.59048,0.95421,,424738.66,4734.89,103411.66
858,858,EDD,1,,0.57667,0.51595,0.89472,,424735.36,18251.1,173349.68
858,858,COLOR_GROUP,1,,0.57667,0.51595,0.89472,,424735.36,18171.91,172597.55
858,858,LOAD_BALANCE,1,,0.57667,0.51595,0.89472,,424735.36,18229.06,173140.33
858,858,OPTIMIZED,1,,0.62452,0.59429,0.95158,,424786.54,3976.09,82120.42
859,859,EDD,1,,0.57881,0.51357,0.88729,,424638.9,19994.39,177395.47
859,859,COLOR_GROUP,1,,0.57881,0.51357,0.88729,,424638.9,19678.71,174594.69
859,859,LOAD_BALANCE,1,,0.57881,0.51357,0.88729,,424638.9,19913.74,176679.9
859,859,OPTIMIZED,1,,0.62643,0.59143,0.94413,49.5,424772.68,4548.81,81414.46
860,860,EDD,1,,0.57881,0.51619,0.89181,,424644.5,19237.33,177817.27
860,860,COLOR_GROUP,1,,0.57881,0.51619,0.89181,,424602.83,19030.72,175907.52
860,860,LOAD_BALANCE,1,,0.57881,0.51619,0.89181,,424644.5,19213.4,177596.14
860,860,OPTIMIZED,1,,0.62833,0.59452,0.94619,,424741.95,4369.18,81199.03
861,861,EDD,1,,0.57881,0.50619,0.87454,60.01,424698.4,21421.8,170742.3
861,861,COLOR_GROUP,1,,0.57881,0.51381,0.8877,14.35,424695.07,19997.27,178070.97
861,861,LOAD_BALANCE,1,,0.57881,0.50619,0.87454,60.01,424698.4,21361.25,170259.7
861,861,OPTIMIZED,1,,0.6269,0.58833,0.93847,179.06,424751.02,5056.53,82184.3
862,862,EDD,1,,0.5719,0.50595,0.88468,2721.81,424611.33,20449.53,177327.66
862,862,COLOR_GROUP,1,,0.57333,0.50786,0.8858,2709.46,424675.39,20528.5,179755.03
862,862,LOAD_BALANCE,1,,0.5719,0.50595,0.88468,2721.81,424611.33,20344.28,176415.04
862,862,OPTIMIZED,1,,0.62452,0.58762,0.94091,2608.2,424767.91,5168.83,87470.02
863,863,EDD,1,,0.58048,0.51524,0.88761,,424774.82,19780.3,176001.35
863,863,COLOR_GROUP,1,,0.58048,0.51524,0.88761,,424774.82,19766.96,175882.62
863,863,LOAD_BALANCE,1,,0.58048,0.51524,0.88761,,424774.82,19771.41,175922.29
863,863,OPTIMIZED,1,,0.62738,0.59429,0.94725,,424771.4,4501.46,85333.34
864,864,EDD,1,,0.56548,0.51024,0.90232,5016.88,424764.66,18954.88,194042.38
864,864,COLOR_GROUP,1,,0.56714,0.51167,0.90218,4570.34,424767.48,17553.84,179456.04
864,864,LOAD_BALANCE,1,,0.56548,0.51024,0.90232,5016.88,424764.66,18787.1,192324.84
864,864,OPTIMIZED,1,,0.62405,0.58929,0.9443,4626.74,424792.88,4540.54,81511.95
865,865,EDD,1,,0.57929,0.51476,0.88861,,424715.77,19587.88,175857.23
865,865,COLOR_GROUP,1,,0.57929,0.515,0.88903,,424715.77,19525.53,175946.7
865,865,LOAD_BALANCE,1,,0.57929,0.51476,0.88861,,424715.77,19554.5,175557.59
865,865,OPTIMIZED,1,,0.6269,0.59381,0.94721,,424748.62,4393.94,83232.01
866,866,EDD,1,,0.57667,0.51405,0.89141,363.52,424791.27,19051.29,175445.71
866,866,COLOR_GROUP,1,,0.57738,0.51405,0.89031,356.24,424795.58,18903.01,172330.03
866,866,LOAD_BALANCE,1,,0.57667,0.51405,0.89141,363.52,424791.27,19046.07,175397.63
866,866,OPTIMIZED,1,,0.62738,0.59405,0.94687,57.88,424764.69,4441.23,83590.23
867,867,EDD,1,,0.57357,0.515,0.89788,,424670.51,17775.98,174074.5
867,867,COLOR_GROUP,1,,0.57357,0.515,0.89788,,424670.51,17760.18,173919.78
867,867,LOAD_BALANCE,1,,0.57357,0.515,0.89788,,424670.51,17761.71,173934.84
867,867,OPTIMIZED,1,,0.62476,0.59405,0.95084,,424789.14,4318.41,87841.2
868,868,EDD,1,,0.57929,0.51381,0.88697,,424679.09,20140.88,178191.83
868,868,COLOR_GROUP,1,,0.57976,0.51381,0.88624,,424717.22,20348.05,178871.89
868,868,LOAD_BALANCE,1,,0.57929,0.51381,0.88697,,424679.09,20134.42,178134.69
868,868,OPTIMIZED,1,,0.6281,0.59429,0.94617,,424746.85,4527.7,84113.28
869,869,EDD,1,,0.5719,0.50976,0.89134,2463.12,424699.48,20539.79,189029.02
869,869,COLOR_GROUP,1,,0.5781,0.51524,0.89127,4290.02,424762.09,20078.69,184663.1
869,869,LOAD_BALANCE,1,,0.57405,0.51071,0.88967,1757.7,424586.94,20807.63,188598.47
869,869,OPTIMIZED,1,,0.62357,0.59071,0.94731,1467.39,424742.11,5082.55,96457.98
870,870,EDD,1,,0.56714,0.51405,0.90638,,424695.66,17020.07,181801.83
870,870,COLOR_GROUP,1,,0.56714,0.51405,0.90638,,424695.66,17019.02,181790.64
870,870,LOAD_BALANCE,1,,0.56714,0.51405,0.90638,,424695.66,17018.31,181783.04
870,870,OPTIMIZED,1,,0.625,0.59024,0.94438,3843.17,424779.52,4409.41,79278.73
871,871,EDD,1,,0.58,0.51357,0.88547,,424748.27,20575.39,179647.51
871,871,COLOR_GROUP,1,,0.58,0.51357,0.88547,,424748.27,20541.49,179351.48
871,871,LOAD_BALANCE,1,,0.58,0.51357,0.88547,,424748.27,20573.05,179627.03
871,871,OPTIMIZED,1,,0.62738,0.59381,0.94649,,424753.05,4461.0,83366.96
872,872,EDD,1,,0.5769,0.51381,0.89063,378.38,424672.43,20341.52,185990.59
872,872,COLOR_GROUP,1,,0.57976,0.51381,0.88624,,424750.76,19787.88,173947.6
872,872,LOAD_BALANCE,1,,0.5769,0.51381,0.89063,378.38,424672.43,20220.99,184888.54
872,872,OPTIMIZED,1,,0.62905,0.59548,0.94663,,424782.71,4336.58,81257.01
873,873,EDD,1,,0.57214,0.51452,0.89929,,424706.47,16395.02,162798.51
873,873,COLOR_GROUP,1,,0.57214,0.51452,0.89929,,424706.47,16381.59,162665.14
873,873,LOAD_BALANCE,1,,0.57214,0.51452,0.89929,,424706.47,16390.19,162750.51
873,873,OPTIMIZED,1,,0.62452,0.59143,0.94701,,424749.51,3666.55,69189.57
874,874,EDD,1,,0.5769,0.51381,0.89063,,424653.1,19915.86,182098.6
874,874,COLOR_GROUP,1,,0.5769,0.51381,0.89063,,424653.1,19900.65,181959.53
874,874,LOAD_BALANCE,1,,0.5769,0.51381,0.89063,,424653.1,19913.39,182076.06
874,874,OPTIMIZED,1,,0.6269,0.59357,0.94683,,424760.42,4664.14,87719.07
875,875,EDD,1,,0.58024,0.51524,0.88798,,424738.33,19317.88,172445.71
875,875,COLOR_GROUP,1,,0.58024,0.51619,0.88962,,424738.33,19162.1,173598.68
875,875,LOAD_BALANCE,1,,0.58024,0.51524,0.88798,,424738.33,19286.13,172162.3
875,875,OPTIMIZED,1,,0.62762,0.59571,0.94917,,424798.0,4428.46,87115.12
876,876,EDD,1,,0.58143,0.51452,0.88493,,424724.06,20276.01,176206.45
876,876,COLOR_GROUP,1,,0.58143,0.51452,0.88493,,424724.06,20270.3,176156.88
876,876,LOAD_BALANCE,1,,0.58143,0.51452,0.88493,,424724.06,20273.3,176182.92
876,876,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424790.82,4413.33,83726.23
877,877,EDD,1,,0.57857,0.51381,0.88807,,424760.57,19240.55,171891.7
877,877,COLOR_GROUP,1,,0.57857,0.51381,0.88807,,424760.57,19219.96,171707.77
877,877,LOAD_BALANCE,1,,0.57857,0.51381,0.88807,,424760.57,19224.06,171744.37
877,877,OPTIMIZED,1,,0.6281,0.59571,0.94845,,424743.83,4103.1,79588.11
878,878,EDD,1,,0.58167,0.51381,0.88334,,424690.44,20048.96,171858.27
878,878,COLOR_GROUP,1,,0.58167,0.51524,0.8858,,424690.44,19915.41,174384.79
878,878,LOAD_BALANCE,1,,0.58167,0.51381,0.88334,,424690.44,20031.73,171710.59
878,878,OPTIMIZED,1,,0.62738,0.59452,0.94763,,424799.91,4406.57,84139.99
879,879,EDD,1,,0.57881,0.51381,0.8877,,424639.61,20364.11,181337.57
879,879,COLOR_GROUP,1,,0.57881,0.51381,0.8877,,424639.61,20335.26,181080.62
879,879,LOAD_BALANCE,1,,0.57881,0.51381,0.8877,,424639.61,20341.38,181135.12
879,879,OPTIMIZED,1,,0.62786,0.59524,0.94805,,424764.21,4265.59,82104.88
880,880,EDD,1,,0.56881,0.51167,0.89954,,424781.9,20072.91,199809.05
880,880,COLOR_GROUP,1,,0.56881,0.51167,0.89954,,424781.9,20071.34,199793.46
880,880,LOAD_BALANCE,1,,0.56881,0.51167,0.89954,,424781.9,19938.58,198471.9
880,880,OPTIMIZED,1,,0.62452,0.59167,0.94739,,424788.87,4703.27,89396.17
881,881,EDD,1,,0.57929,0.515,0.88903,,424734.48,19776.15,178205.09
881,881,COLOR_GROUP,1,,0.57929,0.515,0.88903,,424734.48,19760.16,178061.01
881,881,LOAD_BALANCE,1,,0.57929,0.515,0.88903,,424734.48,19762.28,178080.08
881,881,OPTIMIZED,1,,0.6281,0.59405,0.94579,,424774.43,4615.95,85152.9
882,882,EDD,1,,0.57786,0.50881,0.88051,,424788.0,20449.73,171143.09
882,882,COLOR_GROUP,1,,0.57786,0.51452,0.8904,,424788.0,19311.6,176200.23
882,882,LOAD_BALANCE,1,,0.57786,0.50881,0.88051,,424788.0,20390.1,170644.01
882,882,OPTIMIZED,1,,0.62762,0.59476,0.94765,,424735.69,4460.17,85195.66
883,883,EDD,1,,0.57095,0.51548,0.90284,,424747.3,15300.97,157475.21
883,883,COLOR_GROUP,1,,0.5719,0.51548,0.90133,,424783.61,15579.44,157897.96
883,883,LOAD_BALANCE,1,,0.57095,0.51548,0.90284,,424747.3,15280.85,157268.15
883,883,OPTIMIZED,1,,0.62262,0.59214,0.95105,,424754.0,2961.8,60508.68
884,884,EDD,1,,0.57786,0.515,0.89122,,424650.5,19207.77,176580.49
884,884,COLOR_GROUP,1,,0.57786,0.51524,0.89164,,424650.5,19114.26,176389.04
884,884,LOAD_BALANCE,1,,0.57786,0.515,0.89122,,424650.5,19204.59,176551.24
884,884,OPTIMIZED,1,,0.62762,0.59405,0.94651,,424794.51,4564.74,85338.04
885,885,EDD,1,,0.56571,0.51476,0.90993,,424767.95,18059.12,200506.85
885,885,COLOR_GROUP,1,,0.56571,0.51476,0.90993,,424767.95,18045.62,200356.98
885,885,LOAD_BALANCE,1,,0.56571,0.51476,0.90993,,424767.95,18056.5,200477.78
885,885,OPTIMIZED,1,,0.62452,0.59095,0.94624,,424746.15,4723.49,87870.22
886,886,EDD,1,,0.57643,0.51381,0.89137,2332.62,424657.53,19040.21,175271.25
886,886,COLOR_GROUP,1,,0.57786,0.51381,0.88916,4790.3,424648.89,19586.84,176718.43
886,886,LOAD_BALANCE,1,,0.57786,0.51381,0.88916,1910.77,424648.89,19563.32,176506.27
886,886,OPTIMIZED,1,,0.62762,0.59476,0.94765,2100.49,424758.05,4426.36,84549.97
887,887,EDD,1,,0.5719,0.51452,0.89967,3881.85,424545.28,18341.46,182805.8
887,887,COLOR_GROUP,1,,0.5719,0.51548,0.90133,10874.72,424545.28,18073.47,183174.97
887,887,LOAD_BALANCE,1,,0.5719,0.51452,0.89967,3466.66,424545.28,18244.32,181837.61
887,887,OPTIMIZED,1,,0.62238,0.59524,0.95639,7046.67,424747.13,4863.18,111511.96
888,888,EDD,1,,0.57738,0.51452,0.89113,,424767.77,19313.65,177407.61
888,888,COLOR_GROUP,1,,0.57738,0.51452,0.89113,,424767.77,19312.86,177400.33
888,888,LOAD_BALANCE,1,,0.57738,0.51452,0.89113,,424767.77,19307.11,177347.48
888,888,OPTIMIZED,1,,0.62786,0.59476,0.94729,,424782.09,4355.43,82627.82
889,889,EDD,1,,0.57929,0.51452,0.8882,,424698.34,20250.57,181138.35
889,889,COLOR_GROUP,1,,0.57929,0.51452,0.8882,,424698.34,20241.48,181057.03
889,889,LOAD_BALANCE,1,,0.57929,0.51452,0.8882,,424698.34,20237.48,181021.24
889,889,OPTIMIZED,1,,0.62905,0.59571,0.94701,,424756.73,4289.08,80941.03
890,890,EDD,1,,0.57786,0.51524,0.89164,,424688.88,18939.38,174775.2
890,890,COLOR_GROUP,1,,0.57786,0.51524,0.89164,,424688.88,18938.45,174766.57
890,890,LOAD_BALANCE,1,,0.57786,0.51524,0.89164,,424688.88,18931.1,174698.8
890,890,OPTIMIZED,1,,0.6281,0.59429,0.94617,,424788.32,4434.4,82379.97
891,891,EDD,1,,0.57048,0.515,0.90275,,424715.31,16188.57,166471.26
891,891,COLOR_GROUP,1,,0.57048,0.515,0.90275,,424715.31,16138.24,165953.75
891,891,LOAD_BALANCE,1,,0.57048,0.515,0.90275,,424715.31,16183.37,166417.84
891,891,OPTIMIZED,1,,0.62357,0.59429,0.95304,,424751.62,4136.28,88072.4
892,892,EDD,1,,0.58048,0.51357,0.88474,,424735.66,20074.32,174167.95
892,892,COLOR_GROUP,1,,0.58048,0.51357,0.88474,,424735.66,20073.54,174161.17
892,892,LOAD_BALANCE,1,,0.58048,0.51357,0.88474,,424735.66,20069.15,174123.07
892,892,OPTIMIZED,1,,0.62762,0.59405,0.94651,,424786.11,4442.59,83054.35
893,893,EDD,1,,0.5719,0.51524,0.90092,1277.12,424764.59,15458.36,156012.47
893,893,COLOR_GROUP,1,,0.57929,0.51524,0.88944,994.43,424735.65,18857.2,170555.98
893,893,LOAD_BALANCE,1,,0.5719,0.51524,0.90092,1277.12,424764.59,15447.56,155903.53
893,893,OPTIMIZED,1,,0.6169,0.59333,0.96179,1376.78,424748.94,2365.67,61913.68
894,894,EDD,1,,0.57881,0.51452,0.88893,,424661.77,20054.49,180564.72
894,894,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424661.77,19811.61,179709.05
894,894,LOAD_BALANCE,1,,0.57881,0.51452,0.88893,,424661.77,20036.39,180401.73
894,894,OPTIMIZED,1,,0.62738,0.59429,0.94725,,424795.23,4423.64,83858.29
895,895,EDD,1,,0.57881,0.515,0.88976,,424651.98,19205.21,174208.46
895,895,COLOR_GROUP,1,,0.57881,0.515,0.88976,,424651.98,19212.5,174274.56
